transaction_id,transaction_reference,account_id,transaction_type,amount,transaction_date,transaction_status,remarks,hour,day_of_week,day_of_month,month,is_weekend,account_average_amount,account_std_amount,account_transaction_count,amount_deviation,is_anomaly
1488,TXN00001488,437,Deposit,3504.93,2025-09-26 20:38:00,Success,Normal transaction,20,4,26,9,0,2060.57,1026.33,24,1.4073,0
1489,TXN00001489,496,Deposit,18825.32,2025-09-19 14:15:00,Success,Normal transaction,14,4,19,9,0,10153.82,6375.54,18,1.3601,0
1490,TXN00001490,145,NEFT,16113.71,2025-06-21 07:08:00,Success,Normal transaction,7,5,21,6,1,9947.15,5114.25,23,1.2058,0
1491,TXN00001491,303,Withdrawal,10089.78,2025-08-20 15:40:00,Success,Normal transaction,15,2,20,8,0,13509.41,9898.29,16,0.3455,0
1492,TXN00001492,208,Withdrawal,14934.47,2025-06-03 19:16:00,Success,Normal transaction,19,1,3,6,0,22236.86,13198.62,21,0.5533,0
1493,TXN00001493,244,Deposit,3790.99,2025-10-08 01:17:00,Success,Normal transaction,1,2,8,10,0,11639.03,9094.16,19,0.863,0
1494,TXN00001494,185,NEFT,4377.89,2025-04-23 08:00:00,Success,Normal transaction,8,2,23,4,0,9155.73,6574.35,21,0.7267,0
1495,TXN00001495,447,UPI,41918.63,2025-04-08 18:40:00,Success,Normal transaction,18,1,8,4,0,29055.77,19208.46,18,0.6696,0
1496,TXN00001496,332,Deposit,46364.85,2025-12-21 09:43:00,Success,Normal transaction,9,6,21,12,1,24829.91,12875.72,12,1.6725,0
1497,TXN00001497,500,IMPS,12508.12,2025-03-03 15:36:00,Success,Normal transaction,15,0,3,3,0,28840.34,28979.49,18,0.5636,0
1498,TXN00001498,413,Withdrawal,17174.14,2025-11-29 01:40:00,Success,Normal transaction,1,5,29,11,1,24088.19,16901.09,15,0.4091,0
1499,TXN00001499,357,Transfer,1132.95,2025-11-06 23:43:00,Success,Normal transaction,23,3,6,11,0,1463.84,907.04,20,0.3648,0
1500,TXN00001500,233,Transfer,17072.11,2025-11-24 17:07:00,Success,Normal transaction,17,0,24,11,0,17151.67,9358.39,24,0.0085,0
1501,TXN00001501,116,Deposit,13998.57,2025-01-06 09:50:00,Success,Normal transaction,9,0,6,1,0,26365.46,18219.3,20,0.6788,0
1502,TXN00001502,434,UPI,3759.63,2025-07-16 01:29:00,Success,Normal transaction,1,2,16,7,0,3194.83,1779.1,17,0.3175,0
1503,TXN00001503,280,Transfer,15409.23,2025-01-25 08:47:00,Failed,Normal transaction,8,5,25,1,1,20196.85,9888.81,16,0.4841,0
1504,TXN00001504,291,Withdrawal,1237.38,2025-09-26 09:22:00,Success,Normal transaction,9,4,26,9,0,1478.38,811.85,25,0.2969,0
1505,TXN00001505,247,IMPS,14842.41,2025-02-28 07:12:00,Success,Normal transaction,7,4,28,2,0,10278.54,4317.81,19,1.057,0
1506,TXN00001506,375,Transfer,2252.06,2025-07-23 11:13:00,Success,Normal transaction,11,2,23,7,0,2556.0,1660.38,26,0.1831,0
1507,TXN00001507,41,Transfer,2745.25,2025-03-06 09:42:00,Success,Normal transaction,9,3,6,3,0,3870.61,1559.36,20,0.7217,0
1508,TXN00001508,323,UPI,15699.29,2025-02-26 20:34:00,Success,Normal transaction,20,2,26,2,0,19437.7,10774.35,17,0.347,0
1509,TXN00001509,277,UPI,19106.72,2025-08-16 13:19:00,Success,Normal transaction,13,5,16,8,1,26853.72,17408.27,23,0.445,0
1510,TXN00001510,463,Withdrawal,15320.4,2025-01-08 20:27:00,Success,Normal transaction,20,2,8,1,0,20936.41,10741.52,14,0.5228,0
1511,TXN00001511,263,RTGS,3410.39,2025-08-30 09:37:00,Success,Normal transaction,9,5,30,8,1,4601.04,2840.27,23,0.4192,0
1512,TXN00001512,492,IMPS,37806.71,2025-08-03 12:49:00,Success,Normal transaction,12,6,3,8,1,18205.51,10561.16,14,1.856,0
1513,TXN00001513,19,UPI,15087.8,2025-08-10 10:01:00,Success,Normal transaction,10,6,10,8,1,13888.43,8255.22,19,0.1453,0
1514,TXN00001514,289,Deposit,6392.25,2025-12-11 13:04:00,Success,Normal transaction,13,3,11,12,0,7442.42,4492.82,23,0.2337,0
1515,TXN00001515,294,Deposit,13680.73,2025-08-01 10:45:00,Success,Normal transaction,10,4,1,8,0,10164.86,5725.59,30,0.6141,0
1516,TXN00001516,320,Deposit,5518.73,2025-12-19 23:47:00,Success,Normal transaction,23,4,19,12,0,6357.63,2665.26,21,0.3148,0
1517,TXN00001517,259,Deposit,27578.99,2025-07-22 07:45:00,Success,Normal transaction,7,1,22,7,0,16353.45,7830.75,14,1.4335,0
1518,TXN00001518,316,Deposit,21508.22,2025-07-07 02:37:00,Success,Normal transaction,2,0,7,7,0,17421.17,7191.45,24,0.5683,0
1519,TXN00001519,58,Transfer,4997.75,2025-04-21 01:17:00,Success,Normal transaction,1,0,21,4,0,6042.67,2756.18,25,0.3791,0
1520,TXN00001520,190,NEFT,8219.43,2025-07-10 05:43:00,Success,Normal transaction,5,3,10,7,0,6906.21,3071.83,20,0.4275,0
1521,TXN00001521,121,Withdrawal,8548.59,2025-01-25 02:17:00,Success,Normal transaction,2,5,25,1,1,22773.57,12552.96,22,1.1332,0
1522,TXN00001522,44,IMPS,12256.89,2025-04-23 05:58:00,Success,Normal transaction,5,2,23,4,0,23685.43,12875.24,24,0.8876,0
1523,TXN00001523,386,IMPS,10467.71,2025-10-07 00:19:00,Success,Normal transaction,0,1,7,10,0,24250.31,9259.49,26,1.4885,0
1524,TXN00001524,226,UPI,7007.57,2025-05-02 19:29:00,Success,Normal transaction,19,4,2,5,0,7421.66,3395.48,25,0.122,0
1525,TXN00001525,376,NEFT,21562.0,2025-02-09 13:24:00,Success,Normal transaction,13,6,9,2,1,9312.58,5468.68,19,2.2399,0
1526,TXN00001526,387,NEFT,25280.29,2025-02-08 05:54:00,Success,Normal transaction,5,5,8,2,1,8487.34,5136.0,21,3.2697,0
1527,TXN00001527,205,Withdrawal,21813.58,2025-12-13 19:21:00,Success,Normal transaction,19,5,13,12,1,16275.82,6448.32,22,0.8588,0
1528,TXN00001528,386,RTGS,26586.89,2025-06-20 03:31:00,Success,Normal transaction,3,4,20,6,0,24250.31,9259.49,26,0.2523,0
1529,TXN00001529,362,Withdrawal,6038.53,2025-07-11 05:42:00,Success,Normal transaction,5,4,11,7,0,18407.35,11580.85,21,1.068,0
1530,TXN00001530,446,Withdrawal,17589.9,2025-07-30 07:00:00,Pending,Normal transaction,7,2,30,7,0,31450.08,17277.53,18,0.8022,0
1531,TXN00001531,230,Withdrawal,10349.99,2025-08-18 21:03:00,Pending,Normal transaction,21,0,18,8,0,18344.28,8012.09,14,0.9978,0
1532,TXN00001532,350,IMPS,11253.35,2025-03-12 21:33:00,Success,Normal transaction,21,2,12,3,0,14392.0,4840.01,28,0.6485,0
1533,TXN00001533,327,Withdrawal,12837.82,2025-11-11 10:00:00,Success,Normal transaction,10,1,11,11,0,13866.18,6036.89,21,0.1703,0
1534,TXN00001534,334,NEFT,2579.13,2025-09-01 21:58:00,Success,Normal transaction,21,0,1,9,0,4021.06,2790.03,21,0.5168,0
1535,TXN00001535,411,Deposit,2802.27,2025-10-12 19:54:00,Success,Normal transaction,19,6,12,10,1,9833.01,5143.96,32,1.3668,0
1536,TXN00001536,346,UPI,23520.52,2025-05-22 22:34:00,Success,Normal transaction,22,3,22,5,0,17072.72,8373.2,18,0.7701,0
1537,TXN00001537,347,UPI,8902.31,2025-05-12 00:16:00,Success,Normal transaction,0,0,12,5,0,19280.24,11720.65,22,0.8854,0
1538,TXN00001538,6,UPI,4929.67,2025-02-19 11:32:00,Success,Normal transaction,11,2,19,2,0,5146.78,2736.85,20,0.0793,0
1539,TXN00001539,51,Transfer,75895.77,2025-11-21 17:24:00,Success,Normal transaction,17,4,21,11,0,29379.34,22959.88,16,2.026,0
1540,TXN00001540,372,Deposit,570.8,2025-05-21 14:18:00,Success,Normal transaction,14,2,21,5,0,1158.14,649.59,21,0.9042,0
1541,TXN00001541,318,Deposit,1180.08,2025-06-07 21:17:00,Pending,Normal transaction,21,5,7,6,1,4850.27,2154.84,22,1.7032,0
1542,TXN00001542,327,Deposit,12032.03,2025-03-29 08:45:00,Success,Normal transaction,8,5,29,3,1,13866.18,6036.89,21,0.3038,0
1543,TXN00001543,310,Deposit,13073.6,2025-05-15 13:03:00,Success,Normal transaction,13,3,15,5,0,7237.3,3572.34,22,1.6337,0
1544,TXN00001544,357,Deposit,3375.16,2025-08-03 11:57:00,Success,Normal transaction,11,6,3,8,1,1463.84,907.04,20,2.1072,0
1545,TXN00001545,480,Deposit,6771.39,2025-11-27 04:30:00,Pending,Normal transaction,4,3,27,11,0,13455.62,12164.03,20,0.5495,0
1546,TXN00001546,142,UPI,8763.58,2025-08-24 11:53:00,Success,Normal transaction,11,6,24,8,1,8438.32,3932.44,19,0.0827,0
1547,TXN00001547,400,Deposit,14699.26,2025-02-15 10:17:00,Success,Normal transaction,10,5,15,2,1,17911.7,8963.6,21,0.3584,0
1548,TXN00001548,171,IMPS,16132.34,2025-07-08 01:02:00,Pending,Normal transaction,1,1,8,7,0,17373.45,8489.81,17,0.1462,0
1549,TXN00001549,136,Deposit,36046.77,2025-02-20 12:49:00,Success,Normal transaction,12,3,20,2,0,10105.63,7791.89,24,3.3293,0
1550,TXN00001550,476,Deposit,10862.58,2025-10-13 21:47:00,Success,Normal transaction,21,0,13,10,0,26452.68,14285.22,16,1.0913,0
1551,TXN00001551,252,Deposit,11422.79,2025-11-11 00:42:00,Success,Normal transaction,0,1,11,11,0,10981.28,6040.86,27,0.0731,0
1552,TXN00001552,330,Deposit,8496.51,2025-11-18 13:11:00,Success,Normal transaction,13,1,18,11,0,7844.95,4565.07,16,0.1427,0
1553,TXN00001553,53,Deposit,42731.52,2025-02-21 06:32:00,Success,Normal transaction,6,4,21,2,0,26639.16,14476.48,24,1.1116,0
1554,TXN00001554,129,UPI,707.44,2025-01-14 15:56:00,Success,Normal transaction,15,1,14,1,0,722.97,397.3,25,0.0391,0
1555,TXN00001555,77,UPI,22977.17,2025-01-01 15:09:00,Pending,Normal transaction,15,2,1,1,0,22440.24,14548.93,25,0.0369,0
1556,TXN00001556,341,Withdrawal,10113.62,2025-04-21 09:31:00,Success,Normal transaction,9,0,21,4,0,12113.48,6357.39,18,0.3146,0
1557,TXN00001557,464,Withdrawal,17152.47,2025-01-03 16:43:00,Success,Normal transaction,16,4,3,1,0,16460.61,6013.9,11,0.115,0
1558,TXN00001558,482,UPI,14527.76,2025-12-15 04:05:00,Success,Normal transaction,4,0,15,12,0,18094.8,9672.47,20,0.3688,0
1559,TXN00001559,433,UPI,22023.32,2025-02-21 01:04:00,Success,Normal transaction,1,4,21,2,0,17965.95,9915.73,17,0.4092,0
1560,TXN00001560,2,Withdrawal,19415.75,2025-12-18 00:43:00,Success,Normal transaction,0,3,18,12,0,23395.81,14208.36,29,0.2801,0
1561,TXN00001561,275,IMPS,16030.57,2025-09-19 08:33:00,Success,Normal transaction,8,4,19,9,0,14032.43,6182.58,24,0.3232,0
1562,TXN00001562,156,Withdrawal,6327.69,2025-03-08 00:31:00,Success,Unusual transaction time,0,5,8,3,1,6527.77,2879.73,18,0.0695,1
1563,TXN00001563,437,IMPS,4240.51,2025-02-28 14:05:00,Success,Normal transaction,14,4,28,2,0,2060.57,1026.33,24,2.124,0
1564,TXN00001564,390,UPI,19702.58,2025-05-28 21:47:00,Success,Normal transaction,21,2,28,5,0,27698.9,16744.62,22,0.4775,0
1565,TXN00001565,21,IMPS,5841.88,2025-05-20 02:01:00,Success,Normal transaction,2,1,20,5,0,18636.41,9725.08,28,1.3156,0
1566,TXN00001566,200,RTGS,39249.59,2025-09-19 14:32:00,Success,Normal transaction,14,4,19,9,0,23108.16,14375.39,26,1.1229,0
1567,TXN00001567,454,Transfer,13797.16,2025-05-18 23:07:00,Success,Normal transaction,23,6,18,5,1,21769.09,9128.0,17,0.8733,0
1568,TXN00001568,99,Deposit,783.66,2025-06-23 15:49:00,Success,Normal transaction,15,0,23,6,0,1284.56,649.45,16,0.7713,0
1569,TXN00001569,33,UPI,1508.85,2025-08-13 01:59:00,Success,Normal transaction,1,2,13,8,0,2056.37,1081.0,16,0.5065,0
1570,TXN00001570,495,NEFT,25258.53,2025-11-24 04:12:00,Pending,Normal transaction,4,0,24,11,0,13674.25,7345.81,18,1.577,0
1571,TXN00001571,9,Deposit,4704.27,2025-02-10 19:37:00,Success,Normal transaction,19,0,10,2,0,16670.36,8277.16,20,1.4457,0
1572,TXN00001572,370,Deposit,12353.31,2025-03-28 01:28:00,Success,Normal transaction,1,4,28,3,0,3244.61,2694.17,19,3.3809,0
1573,TXN00001573,335,UPI,2908.42,2025-11-30 18:36:00,Pending,Normal transaction,18,6,30,11,1,1893.87,1309.86,21,0.7745,0
1574,TXN00001574,446,NEFT,26804.68,2025-04-19 11:09:00,Success,Normal transaction,11,5,19,4,1,31450.08,17277.53,18,0.2689,0
1575,TXN00001575,120,RTGS,13306.03,2025-01-27 20:29:00,Success,Normal transaction,20,0,27,1,0,15128.12,5052.57,16,0.3606,0
1576,TXN00001576,251,UPI,9025.84,2025-12-10 03:09:00,Success,Normal transaction,3,2,10,12,0,10592.6,5971.73,21,0.2624,0
1577,TXN00001577,317,Deposit,14010.87,2025-04-06 01:18:00,Success,Normal transaction,1,6,6,4,1,12800.53,9957.44,23,0.1216,0
1578,TXN00001578,324,Deposit,10493.0,2025-08-12 19:06:00,Success,Normal transaction,19,1,12,8,0,8330.58,6446.59,14,0.3354,0
1579,TXN00001579,50,Withdrawal,6826.35,2025-05-05 07:00:00,Success,Normal transaction,7,0,5,5,0,6684.78,3943.3,20,0.0359,0
1580,TXN00001580,33,NEFT,2199.51,2025-03-19 10:16:00,Success,Normal transaction,10,2,19,3,0,2056.37,1081.0,16,0.1324,0
1581,TXN00001581,305,UPI,16408.13,2025-06-10 14:47:00,Success,Normal transaction,14,1,10,6,0,24962.18,18269.08,20,0.4682,0
1582,TXN00001582,104,Withdrawal,11925.35,2025-10-20 17:36:00,Success,Normal transaction,17,0,20,10,0,12847.44,4846.57,19,0.1903,0
1583,TXN00001583,500,UPI,22155.17,2025-04-11 00:00:00,Success,Normal transaction,0,4,11,4,0,28840.34,28979.49,18,0.2307,0
1584,TXN00001584,494,UPI,9531.2,2025-02-03 04:40:00,Success,Normal transaction,4,0,3,2,0,5547.5,2740.4,20,1.4537,0
1585,TXN00001585,172,Deposit,1256.32,2025-07-19 10:38:00,Success,Normal transaction,10,5,19,7,1,1128.41,502.49,19,0.2546,0
1586,TXN00001586,213,Deposit,3269.09,2025-09-27 08:56:00,Success,Normal transaction,8,5,27,9,1,18668.4,10003.44,26,1.5394,0
1587,TXN00001587,225,Deposit,10037.14,2025-01-30 15:15:00,Success,Normal transaction,15,3,30,1,0,8721.54,6759.41,17,0.1946,0
1588,TXN00001588,406,NEFT,24977.22,2025-10-01 21:21:00,Success,Normal transaction,21,2,1,10,0,24177.11,16514.05,14,0.0485,0
1589,TXN00001589,9,NEFT,15071.43,2025-02-28 18:43:00,Success,Normal transaction,18,4,28,2,0,16670.36,8277.16,20,0.1932,0
1590,TXN00001590,92,RTGS,14516.25,2025-07-26 14:34:00,Success,Normal transaction,14,5,26,7,1,19256.39,9605.39,26,0.4935,0
1591,TXN00001591,414,UPI,26999.0,2025-12-13 14:55:00,Success,Unusual transaction time,4,5,13,12,1,17007.59,6784.04,21,1.4728,1
1592,TXN00001592,106,Deposit,11126.94,2025-07-17 07:11:00,Success,Normal transaction,7,3,17,7,0,9016.61,4842.06,20,0.4358,0
1593,TXN00001593,211,Deposit,9115.4,2025-05-08 02:27:00,Success,Normal transaction,2,3,8,5,0,16002.5,9590.35,20,0.7181,0
1594,TXN00001594,20,Transfer,9550.91,2025-12-31 00:10:00,Success,Normal transaction,0,2,31,12,0,8503.14,3976.71,17,0.2635,0
1595,TXN00001595,46,Transfer,9805.07,2025-08-08 07:50:00,Success,Normal transaction,7,4,8,8,0,18324.93,9563.92,20,0.8908,0
1596,TXN00001596,3,Transfer,8631.33,2025-05-20 17:44:00,Success,Normal transaction,17,1,20,5,0,20412.76,11899.29,30,0.9901,0
1597,TXN00001597,272,IMPS,14415.11,2025-09-21 12:41:00,Success,Normal transaction,12,6,21,9,1,24356.38,13332.06,16,0.7457,0
1598,TXN00001598,277,Transfer,32231.88,2025-12-05 00:45:00,Success,Normal transaction,0,4,5,12,0,26853.72,17408.27,23,0.3089,0
1599,TXN00001599,338,Deposit,29964.68,2025-02-08 15:26:00,Success,Unusual transaction time,1,5,8,2,1,20212.4,11227.36,28,0.8686,1
1600,TXN00001600,408,Deposit,1015.11,2025-12-12 10:57:00,Success,Normal transaction,10,4,12,12,0,1012.88,467.85,23,0.0048,0
1601,TXN00001601,82,UPI,23499.12,2025-02-01 09:29:00,Success,Unusual transaction time,1,5,1,2,1,16371.67,8190.28,24,0.8702,1
1602,TXN00001602,187,Deposit,27259.25,2025-11-13 12:26:00,Success,Normal transaction,12,3,13,11,0,26812.79,19359.83,31,0.0231,0
1603,TXN00001603,316,NEFT,12333.47,2025-11-26 23:19:00,Success,Normal transaction,23,2,26,11,0,17421.17,7191.45,24,0.7075,0
1604,TXN00001604,380,Deposit,9391.19,2025-05-09 01:51:00,Success,Normal transaction,1,4,9,5,0,6935.31,2399.67,19,1.0234,0
1605,TXN00001605,15,Withdrawal,7694.95,2025-03-26 12:23:00,Success,Normal transaction,12,2,26,3,0,5002.9,3296.84,21,0.8166,0
1606,TXN00001606,121,UPI,30710.6,2025-08-26 08:46:00,Success,Normal transaction,8,1,26,8,0,22773.57,12552.96,22,0.6323,0
1607,TXN00001607,383,UPI,30593.68,2025-08-26 03:45:00,Success,Normal transaction,3,1,26,8,0,19113.03,11751.23,14,0.977,0
1608,TXN00001608,57,Withdrawal,3938.98,2025-03-13 09:47:00,Success,Normal transaction,9,3,13,3,0,3384.93,2113.32,25,0.2622,0
1609,TXN00001609,212,NEFT,21172.82,2025-10-01 10:54:00,Success,Normal transaction,10,2,1,10,0,18117.05,7951.19,22,0.3843,0
1610,TXN00001610,38,Withdrawal,48620.45,2025-12-19 17:38:00,Success,Unusually large transaction,17,4,19,12,0,3927.33,2549.55,26,17.5298,1
1611,TXN00001611,224,Deposit,9371.34,2025-11-28 07:32:00,Success,Normal transaction,7,4,28,11,0,12876.11,6274.01,18,0.5586,0
1612,TXN00001612,192,Deposit,13841.54,2025-05-22 09:06:00,Success,Normal transaction,9,3,22,5,0,29064.79,15197.09,21,1.0017,0
1613,TXN00001613,500,Deposit,22546.58,2025-09-02 14:07:00,Success,Normal transaction,14,1,2,9,0,28840.34,28979.49,18,0.2172,0
1614,TXN00001614,355,Transfer,1479.68,2025-07-24 07:54:00,Success,Normal transaction,7,3,24,7,0,2990.83,1478.37,21,1.0222,0
1615,TXN00001615,437,Withdrawal,1574.61,2025-11-01 12:59:00,Success,Normal transaction,12,5,1,11,1,2060.57,1026.33,24,0.4735,0
1616,TXN00001616,176,Deposit,4407.36,2025-08-03 22:19:00,Success,Normal transaction,22,6,3,8,1,6203.53,2926.4,22,0.6138,0
1617,TXN00001617,405,UPI,5394.49,2025-05-04 17:50:00,Success,Normal transaction,17,6,4,5,1,10041.11,5936.99,19,0.7827,0
1618,TXN00001618,284,NEFT,2365.89,2025-03-04 23:14:00,Success,Normal transaction,23,1,4,3,0,3005.6,1073.52,19,0.5959,0
1619,TXN00001619,268,Withdrawal,6250.68,2025-06-07 14:36:00,Success,Normal transaction,14,5,7,6,1,20648.17,15230.92,23,0.9453,0
1620,TXN00001620,429,Withdrawal,10229.77,2025-01-11 13:28:00,Success,Normal transaction,13,5,11,1,1,10707.65,7168.81,15,0.0667,0
1621,TXN00001621,377,NEFT,21213.51,2025-06-30 11:10:00,Success,Normal transaction,11,0,30,6,0,26067.72,16959.94,20,0.2862,0
1622,TXN00001622,297,Deposit,12354.99,2025-04-19 11:26:00,Success,Normal transaction,11,5,19,4,1,20339.65,14875.07,17,0.5368,0
1623,TXN00001623,460,Deposit,4901.8,2025-02-02 04:52:00,Success,Normal transaction,4,6,2,2,1,3747.12,2376.66,28,0.4858,0
1624,TXN00001624,241,UPI,39425.67,2025-01-25 11:33:00,Success,Normal transaction,11,5,25,1,1,29660.66,21699.6,30,0.45,0
1625,TXN00001625,202,Withdrawal,1058.03,2025-03-13 08:39:00,Success,Normal transaction,8,3,13,3,0,3465.62,2542.56,24,0.9469,0
1626,TXN00001626,124,Deposit,2101.15,2025-01-10 01:06:00,Success,Normal transaction,1,4,10,1,0,3397.44,1632.14,18,0.7942,0
1627,TXN00001627,209,IMPS,408.76,2025-04-07 15:18:00,Success,Normal transaction,15,0,7,4,0,718.77,460.37,26,0.6734,0
1628,TXN00001628,123,Transfer,4944.29,2025-03-08 01:36:00,Success,Normal transaction,1,5,8,3,1,8725.82,4618.72,17,0.8187,0
1629,TXN00001629,343,Withdrawal,7485.55,2025-12-01 10:32:00,Success,Normal transaction,10,0,1,12,0,5876.52,4024.53,25,0.3998,0
1630,TXN00001630,383,Transfer,14300.39,2025-11-28 04:55:00,Success,Normal transaction,4,4,28,11,0,19113.03,11751.23,14,0.4095,0
1631,TXN00001631,71,NEFT,16790.62,2025-10-23 04:11:00,Success,Normal transaction,4,3,23,10,0,23860.34,12232.57,23,0.5779,0
1632,TXN00001632,447,Withdrawal,8190.19,2025-12-05 02:09:00,Success,Normal transaction,2,4,5,12,0,29055.77,19208.46,18,1.0863,0
1633,TXN00001633,1,NEFT,13724.09,2025-02-21 11:32:00,Success,Normal transaction,11,4,21,2,0,12134.85,9194.02,16,0.1729,0
1634,TXN00001634,354,Withdrawal,2272.05,2025-01-24 19:43:00,Success,Normal transaction,19,4,24,1,0,5751.12,3397.04,34,1.0241,0
1635,TXN00001635,386,Deposit,20861.74,2025-05-31 20:08:00,Success,Normal transaction,20,5,31,5,1,24250.31,9259.49,26,0.366,0
1636,TXN00001636,42,Transfer,14713.68,2025-09-02 10:41:00,Success,Normal transaction,10,1,2,9,0,12034.83,8305.72,17,0.3225,0
1637,TXN00001637,29,Transfer,31732.96,2025-09-23 01:11:00,Success,Normal transaction,1,1,23,9,0,16623.33,7857.9,24,1.9229,0
1638,TXN00001638,57,Withdrawal,1298.88,2025-12-05 20:37:00,Success,Normal transaction,20,4,5,12,0,3384.93,2113.32,25,0.9871,0
1639,TXN00001639,188,Withdrawal,2679.46,2025-02-18 19:00:00,Success,Normal transaction,19,1,18,2,0,16953.02,11310.49,16,1.262,0
1640,TXN00001640,397,Deposit,23822.16,2025-09-01 21:19:00,Success,Normal transaction,21,0,1,9,0,22996.67,10880.39,19,0.0759,0
1641,TXN00001641,59,Transfer,4328.91,2025-06-02 18:24:00,Success,Normal transaction,18,0,2,6,0,2320.19,1640.51,22,1.2244,0
1642,TXN00001642,390,Deposit,40062.34,2025-09-14 20:04:00,Success,Normal transaction,20,6,14,9,1,27698.9,16744.62,22,0.7384,0
1643,TXN00001643,258,UPI,19698.1,2025-07-21 19:27:00,Success,Normal transaction,19,0,21,7,0,22403.28,13268.68,16,0.2039,0
1644,TXN00001644,191,Withdrawal,2122.12,2025-12-21 01:25:00,Success,Normal transaction,1,6,21,12,1,2865.95,1268.41,19,0.5864,0
1645,TXN00001645,425,Deposit,2977.61,2025-08-01 19:41:00,Success,Normal transaction,19,4,1,8,0,2037.45,1077.72,23,0.8724,0
1646,TXN00001646,189,UPI,7889.18,2025-02-17 18:55:00,Success,Normal transaction,18,0,17,2,0,23962.42,14235.35,17,1.1291,0
1647,TXN00001647,453,Withdrawal,14156.27,2025-02-28 09:04:00,Success,Normal transaction,9,4,28,2,0,13080.36,6214.25,14,0.1731,0
1648,TXN00001648,92,Deposit,23735.28,2025-02-26 00:45:00,Success,Normal transaction,0,2,26,2,0,19256.39,9605.39,26,0.4663,0
1649,TXN00001649,142,Deposit,11947.66,2025-04-18 17:41:00,Success,Normal transaction,17,4,18,4,0,8438.32,3932.44,19,0.8924,0
1650,TXN00001650,448,Deposit,86489.81,2025-01-17 12:32:00,Success,Normal transaction,12,4,17,1,0,25111.29,16182.85,30,3.7928,0
1651,TXN00001651,497,UPI,264888.15,2025-04-07 03:20:00,Success,Unusually large transaction,3,0,7,4,0,17800.42,7116.47,19,34.7205,1
1652,TXN00001652,216,Withdrawal,4771.3,2025-01-16 15:25:00,Success,Normal transaction,15,3,16,1,0,7175.74,4965.24,19,0.4843,0
1653,TXN00001653,33,Deposit,2064.52,2025-06-19 04:13:00,Success,Normal transaction,4,3,19,6,0,2056.37,1081.0,16,0.0075,0
1654,TXN00001654,267,Transfer,6643.19,2025-10-27 18:50:00,Success,Normal transaction,18,0,27,10,0,19589.34,11582.64,15,1.1177,0
1655,TXN00001655,336,Transfer,1022.18,2025-08-26 14:37:00,Success,Normal transaction,14,1,26,8,0,1692.19,762.9,20,0.8782,0
1656,TXN00001656,341,UPI,10016.0,2025-11-21 05:25:00,Success,Normal transaction,5,4,21,11,0,12113.48,6357.39,18,0.3299,0
1657,TXN00001657,291,Deposit,934.91,2025-08-12 04:23:00,Success,Normal transaction,4,1,12,8,0,1478.38,811.85,25,0.6694,0
1658,TXN00001658,134,Deposit,9538.26,2025-09-28 19:27:00,Failed,Normal transaction,19,6,28,9,1,11199.04,6358.0,21,0.2612,0
1659,TXN00001659,395,NEFT,5629.67,2025-04-19 00:24:00,Success,Normal transaction,0,5,19,4,1,10911.15,9192.51,21,0.5745,0
1660,TXN00001660,234,IMPS,232054.48,2025-04-28 02:00:00,Success,Unusually large transaction,2,0,28,4,0,15760.35,9222.66,17,23.4525,1
